region,bracket,guid,name,server,faction,class,spec,race,rating,ranking,wins,losses,winrate
US,3v3,77882110,Cóoper,Nightslayer,Horde,Warrior,Arms,Orc,2372,137,382,286,57
US,3v3,74076695,Likeaneedle,Nightslayer,Alliance,Warlock,Demonology,Human,2361,150,169,155,52
US,3v3,69707526,Furiousx,Nightslayer,Alliance,Rogue,Combat,Human,2359,153,52,20,72
US,3v3,76262138,Hence,Nightslayer,Alliance,Priest,Discipline,Dwarf,2348,171,99,71,58
US,3v3,77557832,Puffyz,Nightslayer,Alliance,Mage,Frost,Gnome,2344,176,125,72,63
US,3v3,78563369,Alexá,Nightslayer,Alliance,Druid,Restoration,Night Elf,2341,190,167,95,64
US,3v3,73014243,Dodgeyhodgey,Nightslayer,Horde,Warlock,Demonology,Undead,2336,201,205,91,69
US,3v3,72184453,Monstër,Nightslayer,Horde,Warrior,Arms,Tauren,2334,205,76,56,58
US,3v3,74667550,Apples,Nightslayer,Alliance,Shaman,Restoration,Draenei,2332,210,74,29,72
US,3v3,70008350,Enfreak,Nightslayer,Alliance,Rogue,Combat,Human,2329,220,94,101,48
US,3v3,77352164,Winnin,Nightslayer,Alliance,Rogue,Subtlety,Human,2327,228,590,351,63
US,3v3,78395278,Snutzfive,Nightslayer,Horde,Warlock,Demonology,Undead,2327,228,60,34,64
US,3v3,73425115,Tswizzyfan,Nightslayer,Alliance,Mage,Frost,Gnome,2325,235,92,55,63
US,3v3,78447587,Ronchon,Nightslayer,Alliance,Priest,Discipline,Dwarf,2324,240,207,159,57
US,3v3,72729719,Dielikeadog,Nightslayer,Alliance,,,,2323,243,120,97,55
US,3v3,78763373,Kekleta,Nightslayer,Alliance,Warrior,Arms,Gnome,2322,252,211,167,56
US,3v3,78439276,Suspex,Nightslayer,Alliance,Priest,Discipline,Dwarf,2320,260,213,125,63
US,3v3,69696384,Astroxyz,Nightslayer,Alliance,Mage,Arcane,Gnome,2319,263,67,37,64
US,3v3,75408222,Markrutzou,Nightslayer,Alliance,Warlock,Affliction,Human,2313,290,117,87,57
US,3v3,77847614,Xyvxv,Nightslayer,Alliance,Rogue,Subtlety,Human,2312,294,253,208,55
US,3v3,72953067,Smartpointer,Nightslayer,Alliance,Warlock,Demonology,Gnome,2312,294,89,54,62
US,3v3,78390364,Etouifrero,Nightslayer,Alliance,Mage,Frost,Gnome,2306,333,157,112,58
US,3v3,78400660,Putindehype,Nightslayer,Alliance,Rogue,Subtlety,Human,2306,333,157,112,58
US,3v3,78586085,Pantech,Nightslayer,Horde,Warlock,Demonology,Undead,2306,333,145,112,56
US,3v3,62197018,Gardylol,Nightslayer,Horde,Priest,Discipline,Undead,2302,356,327,265,55
US,3v3,59888013,Choboski,Nightslayer,Horde,Shaman,Restoration,Orc,2301,363,304,197,61
US,3v3,64824348,Kozi,Nightslayer,Alliance,Rogue,Subtlety,Human,2300,364,81,59,58
US,3v3,75379836,Dyneema,Nightslayer,Horde,Druid,Restoration,Tauren,2299,369,69,49,58
US,3v3,78556715,Ryordan,Nightslayer,Alliance,Priest,Discipline,Dwarf,2298,372,86,47,65
US,3v3,55122535,Cinema,Nightslayer,Alliance,Priest,Discipline,Dwarf,2298,372,96,73,57
US,3v3,72268620,Båbárógâ,Nightslayer,Alliance,Rogue,Subtlety,Human,2279,400,73,40,65
US,3v3,77838442,Wezette,Nightslayer,Alliance,Druid,Restoration,Night Elf,2259,435,75,51,60
US,3v3,75663156,Yourwifesman,Nightslayer,Horde,Warrior,Arms,Orc,2259,435,102,78,57
US,3v3,77721395,Dustychun,Nightslayer,Horde,Warlock,Demonology,Undead,2248,446,181,128,59
US,3v3,77492215,Blackfirêz,Nightslayer,Alliance,Mage,Frost,Gnome,2248,446,174,82,68
US,3v3,76817335,Piranhas,Nightslayer,Horde,Druid,Restoration,Tauren,2246,451,112,92,55
US,3v3,58621821,Earlsweats,Nightslayer,Alliance,Warrior,Arms,Gnome,2241,456,163,103,61
US,3v3,72614019,Frostveiil,Nightslayer,Alliance,Mage,Frost,Gnome,2237,466,58,27,68
US,3v3,74490764,Pizazzc,Nightslayer,Alliance,Priest,Discipline,Dwarf,2234,473,189,128,60
US,3v3,76943375,Ðarkængel,Nightslayer,Horde,Priest,Discipline,Undead,2223,495,135,96,58
US,3v3,71649210,Bácktaxes,Nightslayer,Alliance,Warrior,Arms,Human,2221,500,72,43,63
US,3v3,77990110,Radmeth,Nightslayer,Alliance,Shaman,Restoration,Draenei,2215,514,219,179,55
US,3v3,77136932,Exactor,Nightslayer,Alliance,Rogue,Subtlety,Human,2213,518,201,126,61
US,3v3,54087265,Baelol,Nightslayer,Alliance,,,,2213,518,57,37,61
US,3v3,75372368,Milorada,Nightslayer,Alliance,Druid,Restoration,Night Elf,2209,539,89,87,51
US,3v3,78984291,Çørrûptiöñ,Nightslayer,Alliance,Warlock,Demonology,Human,2207,545,35,15,70
US,3v3,75117331,Raselqt,Nightslayer,Alliance,Warrior,Arms,Gnome,2199,563,113,70,62
US,3v3,74907151,Kekla,Nightslayer,Alliance,Warrior,Arms,Human,2194,577,1346,1041,56
US,3v3,73063520,Gcp,Nightslayer,Horde,Rogue,Subtlety,Undead,2182,597,71,41,63
US,3v3,53851002,Trizix,Nightslayer,Horde,Mage,Arcane,Undead,2174,620,150,134,53
US,3v3,72129761,Moggingonyou,Nightslayer,Horde,Priest,Discipline,Undead,2172,630,174,145,55
US,3v3,75351494,Baziz,Nightslayer,Alliance,Mage,Frost,Gnome,2172,630,299,221,58
US,3v3,77273700,Bísmillah,Nightslayer,Alliance,Mage,Frost,Human,2170,638,405,313,56
US,3v3,57170431,Nieen,Nightslayer,Alliance,Rogue,Subtlety,Human,2167,648,43,22,66
US,3v3,73995207,Rizi,Nightslayer,Alliance,Mage,Frost,Gnome,2166,651,158,133,54
US,3v3,74674200,Keijuna,Nightslayer,Alliance,Priest,Discipline,Dwarf,2156,674,33,11,75
US,3v3,78879291,Qtmagé,Nightslayer,Horde,Mage,Frost,Undead,2151,686,101,78,56
US,3v3,78453805,Lustñbust,Nightslayer,Horde,Shaman,Restoration,Orc,2143,716,171,127,57
US,3v3,75411994,Tongkim,Nightslayer,Alliance,Warlock,Demonology,Human,2139,733,189,100,65
US,3v3,77542149,Dris,Nightslayer,Horde,Rogue,Subtlety,Undead,2139,733,738,726,50
US,3v3,64450967,Yellowhat,Nightslayer,Alliance,Rogue,Subtlety,Human,2139,733,228,174,57
US,3v3,69420723,Kazeswd,Nightslayer,Horde,Priest,Discipline,Undead,2137,749,109,96,53
US,3v3,73955358,Ggasura,Nightslayer,Alliance,Shaman,Restoration,Draenei,2134,758,37,22,63
US,3v3,78919062,Moneysweet,Nightslayer,Alliance,Warlock,Demonology,Human,2128,783,39,30,57
US,3v3,75093275,Amberianna,Nightslayer,Alliance,Rogue,Subtlety,Human,2123,794,107,68,61
US,3v3,64966057,Trizi,Nightslayer,Alliance,Mage,Frost,Human,2119,806,94,68,58
US,3v3,79453754,Dustw,Nightslayer,Alliance,Warlock,Demonology,Human,2112,832,128,101,56
US,3v3,77465379,Singa,Nightslayer,Alliance,Priest,Discipline,Dwarf,2112,832,40,29,58
US,3v3,53971153,Ear,Nightslayer,Alliance,Priest,Discipline,Dwarf,2106,856,148,140,51
US,3v3,70179305,Snotspill,Nightslayer,Horde,Rogue,Subtlety,Undead,2100,883,64,50,56
US,3v3,66512186,Pennyweis,Nightslayer,Horde,Mage,Arcane,Troll,2096,896,319,262,55
US,3v3,54109127,Alpines,Nightslayer,Alliance,Rogue,Subtlety,Human,2096,896,91,80,53
US,3v3,77777050,Saireyå,Nightslayer,Horde,Shaman,Restoration,Orc,2093,909,129,77,63
US,3v3,72288128,Abub,Nightslayer,Alliance,Priest,Discipline,Dwarf,2088,926,146,145,50
US,3v3,54033493,Goated,Nightslayer,Alliance,Rogue,Subtlety,Human,2086,930,118,94,56
US,3v3,64144568,Anphel,Nightslayer,Alliance,Mage,Frost,Human,2079,965,175,136,56
US,3v3,80087851,Ssrw,Nightslayer,Alliance,Warrior,Arms,Dwarf,2079,965,200,107,65
US,3v3,79803814,Gweminator,Nightslayer,Alliance,Paladin,Retribution,Human,2079,965,247,150,62
US,3v3,69131927,Kyojinsan,Dreamscythe,Horde,Mage,Arcane,Undead,2075,996,233,151,61
US,3v3,69252688,Demonkng,Nightslayer,Horde,Warlock,Demonology,Orc,2073,1006,96,43,69
US,3v3,77424472,Castercorner,Nightslayer,Horde,Warlock,Demonology,Orc,2072,1018,88,63,58
US,3v3,66666451,Netherdrake,Nightslayer,Horde,Rogue,Subtlety,Undead,2069,1040,247,219,53
US,3v3,79004082,Samurashi,Nightslayer,Horde,Shaman,Restoration,Orc,2068,1047,30,21,59
US,3v3,77907695,Bobrossganks,Nightslayer,Horde,Rogue,Subtlety,Orc,2065,1057,32,14,70
US,3v3,58544861,Kazê,Nightslayer,Horde,Rogue,Subtlety,Undead,2055,1110,77,61,56
US,3v3,79410794,Évílínagød,Nightslayer,Horde,Warlock,Demonology,Orc,2051,1131,122,62,66
US,3v3,60156064,Hiddenmirror,Nightslayer,Horde,Rogue,Subtlety,Undead,2048,1145,253,205,55
US,3v3,59198611,Braevz,Nightslayer,Horde,Druid,Restoration,Tauren,2047,1150,108,82,57
US,3v3,77636416,Gardyloltwo,Nightslayer,Horde,Priest,Discipline,Undead,2047,1150,218,189,54
US,3v3,77861889,Devilindukex,Nightslayer,Alliance,Rogue,Subtlety,Human,2045,1159,85,69,55
US,3v3,60215603,Smolgandii,Nightslayer,Alliance,Warrior,Arms,Gnome,2043,1170,36,23,61
US,3v3,63965596,Reapersrage,Nightslayer,Alliance,Warrior,Arms,Dwarf,2041,1181,173,147,54
US,3v3,78366066,Sonofnils,Nightslayer,Horde,Priest,Discipline,Undead,2040,1196,68,40,63
US,3v3,75358437,Natashinka,Nightslayer,Alliance,Warrior,Arms,Gnome,2038,1210,27,14,66
US,3v3,73088560,Thenorm,Nightslayer,Horde,Priest,Discipline,Undead,2034,1240,83,68,55
US,3v3,74338279,Koreanbro,Nightslayer,Alliance,Shaman,Restoration,Draenei,2027,1286,352,270,57
US,3v3,48333105,Conorlolxd,Dreamscythe,Alliance,Priest,Discipline,Dwarf,2025,1295,42,18,70
US,3v3,77450764,Someonelikeu,Nightslayer,Horde,Rogue,Subtlety,Undead,2023,1313,51,40,56
US,3v3,78876989,Trezan,Nightslayer,Horde,Shaman,Restoration,Orc,2023,1313,34,17,67
US,3v3,77481076,Keïjuñã,Nightslayer,Alliance,Shaman,Restoration,Draenei,2018,1357,71,40,64
US,3v3,78505046,Adamsandlerd,Nightslayer,Horde,Paladin,Retribution,Blood Elf,2011,1430,87,67,56
US,3v3,78777872,Unblêss,Nightslayer,Alliance,Priest,Discipline,Dwarf,2006,1489,210,121,63
US,3v3,79123684,Mogginonyah,Nightslayer,Horde,Shaman,Restoration,Orc,2006,1489,139,127,52
US,3v3,77920417,Barassindani,Nightslayer,Horde,Priest,Discipline,Troll,2003,1525,420,242,63
US,3v3,78156034,Fatherboof,Nightslayer,Alliance,Priest,Discipline,Dwarf,2003,1525,100,91,52
US,3v3,76439080,Neverxresist,Nightslayer,Horde,Rogue,Subtlety,Undead,1998,1592,38,20,66
US,3v3,74544794,Jordgubbar,Nightslayer,Alliance,Rogue,Subtlety,Human,1998,1592,32,23,58
US,3v3,68870478,Baìter,Nightslayer,Horde,Priest,Discipline,Undead,1998,1592,87,64,58
US,3v3,55866927,Babun,Nightslayer,Alliance,Mage,Frost,Gnome,1996,1609,86,49,64
US,3v3,78196671,Notmiami,Nightslayer,Alliance,Warlock,Demonology,Human,1996,1609,289,258,53
US,3v3,78414758,Bîgcheese,Nightslayer,Alliance,Warlock,Demonology,Human,1995,1614,61,40,60
US,3v3,72654940,Vanskap,Nightslayer,Alliance,Warlock,Demonology,Gnome,1991,1630,59,43,58
US,3v3,77729059,Pizazza,Nightslayer,Alliance,Priest,Discipline,Dwarf,1990,1635,111,85,57
US,3v3,76927765,Ssgstrong,Nightslayer,Alliance,Rogue,Subtlety,Human,1987,1657,69,38,64
US,3v3,68295564,Phokthisgame,Nightslayer,Horde,Druid,Restoration,Tauren,1987,1657,116,85,58
US,3v3,74316945,Kaidezx,Nightslayer,Alliance,Rogue,Subtlety,Human,1984,1673,76,55,58
US,3v3,73832376,Dsquare,Nightslayer,Alliance,Rogue,Subtlety,Human,1984,1673,108,82,57
US,3v3,66827636,Kazexdd,Nightslayer,Horde,Druid,Restoration,Tauren,1981,1694,27,9,75
US,3v3,69900303,Vivaud,Nightslayer,Horde,Rogue,Subtlety,Undead,1979,1708,152,130,54
US,3v3,78707022,Faustarchive,Nightslayer,Alliance,Shaman,Restoration,Draenei,1967,1799,45,26,63
US,3v3,75768395,Whittep,Nightslayer,Horde,Paladin,Retribution,Blood Elf,1960,1863,99,80,55
US,3v3,74301049,Mxmlx,Nightslayer,Alliance,Paladin,Retribution,Human,1958,1878,68,67,50
US,3v3,80274760,Brainlocked,Nightslayer,Horde,Mage,Frost,Undead,1958,1878,53,31,63
US,3v3,77128864,Topgkor,Nightslayer,Alliance,Shaman,Restoration,Draenei,1957,1892,51,44,54
US,3v3,70484649,Inoj,Nightslayer,Horde,Warlock,Demonology,Orc,1957,1892,239,178,57
US,3v3,72225768,Murderyou,Nightslayer,Horde,Rogue,Subtlety,Undead,1956,1905,23,18,56
US,3v3,75411936,Tongsuwang,Nightslayer,Alliance,Warlock,Demonology,Human,1954,1927,59,37,61
US,3v3,73509347,Mopzi,Nightslayer,Horde,,,,1944,2053,85,69,55
US,3v3,49975098,Loafofbreadd,Dreamscythe,Alliance,Paladin,Holy,Dwarf,1941,2091,101,75,57
US,3v3,72982821,Borachan,Nightslayer,Alliance,Warlock,Demonology,Human,1940,2108,49,26,65
US,3v3,55961216,Stinkeelock,Nightslayer,Alliance,Warlock,Demonology,Gnome,1937,2137,35,26,57
US,3v3,76627425,Itsmebuu,Nightslayer,Horde,Priest,Discipline,Undead,1936,2146,118,103,53
US,3v3,78857961,Treevillage,Nightslayer,Alliance,Druid,Restoration,Night Elf,1935,2155,45,27,62
US,3v3,78925297,Floridahoe,Nightslayer,Horde,Priest,Discipline,Undead,1933,2178,232,204,53
US,3v3,76119143,Vivadruid,Nightslayer,Horde,Druid,Restoration,Tauren,1932,2193,192,149,56
US,3v3,64195271,Itsbaelol,Nightslayer,Alliance,,,,1927,2266,54,56,49
US,3v3,79002671,Thiccshivx,Nightslayer,Alliance,Rogue,Subtlety,Human,1922,2320,26,8,76
US,3v3,78512231,Uncleboof,Nightslayer,Alliance,Paladin,Retribution,Dwarf,1919,2346,57,38,60
US,3v3,69686325,Police,Nightslayer,Alliance,Warrior,Fury,Human,1916,2373,30,25,55
US,3v3,61304094,Thuglivin,Nightslayer,Alliance,Mage,Frost,Gnome,1914,2400,212,228,48
US,3v3,66183947,Actuallygood,Nightslayer,Horde,Rogue,Subtlety,Orc,1911,2447,35,26,57
US,3v3,78005497,Sers,Nightslayer,Horde,Mage,Frost,Troll,1907,2495,46,32,59
US,3v3,72889289,Jibjobdruid,Nightslayer,Horde,Druid,Restoration,Tauren,1900,2574,64,41,61
US,3v3,72959655,Hevn,Nightslayer,Alliance,Shaman,Restoration,Draenei,1898,2599,129,101,56
US,3v3,68380131,Petco,Nightslayer,Alliance,Hunter,Beast Mastery,Dwarf,1894,2647,44,46,49
US,3v3,77641066,Wfbotx,Nightslayer,Alliance,Shaman,Restoration,Draenei,1893,2661,40,38,51
US,3v3,74669218,Joxibaba,Nightslayer,Alliance,Shaman,Restoration,Draenei,1890,2689,61,42,59
US,3v3,66483723,Ggparadox,Nightslayer,Alliance,Mage,Frost,Gnome,1889,2702,87,81,52
US,3v3,77278183,Terryistoxic,Nightslayer,Horde,Warrior,Arms,Orc,1889,2702,92,93,50
US,3v3,58423344,Offdutyninja,Nightslayer,Horde,Rogue,Combat,Undead,1888,2712,158,142,53
US,3v3,78150863,Malisima,Nightslayer,Alliance,Rogue,Subtlety,Human,1884,2766,33,19,63
US,3v3,64630822,Onetontruck,Nightslayer,Horde,Mage,Arcane,Undead,1881,2800,67,47,59
US,3v3,65506622,Blindmissed,Nightslayer,Alliance,Rogue,Subtlety,Human,1881,2800,107,98,52
US,3v3,74026197,Jozushka,Dreamscythe,Alliance,Priest,Discipline,Dwarf,1880,2814,25,13,66
US,3v3,59807300,Pcc,Nightslayer,Horde,Priest,Discipline,Undead,1878,2841,105,89,54
US,3v3,77315589,Hw,Nightslayer,Horde,Shaman,Elemental,Orc,1876,2872,59,44,57
US,3v3,69886012,Terrythescum,Nightslayer,Horde,Hunter,Beast Mastery,Orc,1872,2926,87,72,55
US,3v3,73880576,Grasschaos,Nightslayer,Alliance,Shaman,Enhancement,Draenei,1861,3094,32,18,64
US,3v3,79763589,Demonsniper,Nightslayer,Horde,Hunter,Beast Mastery,Orc,1860,3108,37,18,67
US,3v3,77873245,Whiittep,Nightslayer,Horde,Paladin,Retribution,Blood Elf,1855,3188,159,119,57
US,3v3,77885369,Thenormm,Nightslayer,Horde,Shaman,Restoration,Orc,1850,3280,80,74,52
US,3v3,74092490,Shieldmonkey,Nightslayer,Horde,Priest,Discipline,Undead,1848,3307,26,22,54
US,3v3,48241453,Arçangel,Dreamscythe,Alliance,Priest,Discipline,Night Elf,1847,3324,36,13,73
US,3v3,78597415,Izitpink,Nightslayer,Alliance,Rogue,Subtlety,Human,1843,3376,34,18,65
US,3v3,78016044,Bloomlurker,Nightslayer,Alliance,Druid,Restoration,Night Elf,1839,3435,18,4,82
US,3v3,78687482,Wfbopxxd,Nightslayer,Horde,Shaman,Restoration,Orc,1838,3454,64,59,52
US,3v3,74764177,Ninjafrog,Nightslayer,Alliance,Rogue,Subtlety,Human,1838,3454,111,103,52
US,3v3,56263635,Flybynyte,Nightslayer,Alliance,Rogue,Subtlety,Human,1833,3556,57,38,60
US,3v3,45454950,Wusai,Dreamscythe,Alliance,Warrior,Arms,Human,1828,3648,39,33,54
US,3v3,79299283,Bfzsucks,Nightslayer,Horde,Druid,Restoration,Tauren,1822,3773,49,39,56
US,3v3,56313297,Ogogrtd,Nightslayer,Alliance,Mage,Frost,Gnome,1822,3773,39,27,59
US,3v3,77391289,Durtyl,Nightslayer,Alliance,Warlock,Demonology,Human,1820,3806,37,30,55
US,3v3,74199931,Numberonex,Nightslayer,Horde,,,,1819,3818,38,17,69
US,3v3,48521781,Göne,Dreamscythe,Alliance,Warlock,Demonology,Human,1818,3832,31,18,63
US,3v3,78132653,Pureshadow,Nightslayer,Horde,Priest,Discipline,Undead,1818,3832,17,11,61
US,3v3,67370938,Tønz,Nightslayer,Horde,Hunter,Beast Mastery,Orc,1814,3906,69,64,52
US,3v3,66624681,Treason,Nightslayer,Alliance,,,,1813,3928,55,44,56
US,3v3,70979170,Whoslogging,Nightslayer,Horde,Druid,Feral Combat,Tauren,1810,3986,17,10,63
US,3v3,77890115,Dismlx,Nightslayer,Alliance,Druid,Restoration,Night Elf,1809,4002,21,15,58
US,3v3,53889978,Tonzofstunz,Nightslayer,Horde,Rogue,Subtlety,Undead,1808,4023,57,44,56
US,3v3,64684973,Laisa,Nightslayer,Alliance,Warlock,Demonology,Human,1799,4195,27,22,55
US,3v3,77557330,Shamanngela,Nightslayer,Horde,Shaman,Restoration,Troll,1798,4211,122,121,50
US,3v3,73385188,Tekret,Nightslayer,Alliance,Paladin,Retribution,Human,1794,4294,33,22,60
US,3v3,74419582,Crazystylex,Nightslayer,Alliance,Warrior,Arms,Gnome,1794,4294,28,30,48
US,3v3,78933243,Bubsjustlust,Nightslayer,Horde,Shaman,Restoration,Troll,1786,4443,113,108,51
US,3v3,78256024,Druidixk,Nightslayer,Horde,Druid,Restoration,Tauren,1784,4494,30,18,62
US,3v3,79065319,Jacked,Nightslayer,Horde,Warrior,Arms,Orc,1778,4623,60,59,50
US,3v3,53904516,ßiddys,Nightslayer,Alliance,Warrior,Arms,Human,1774,4710,123,106,54
US,3v3,55533329,Sogouti,Dreamscythe,Alliance,Druid,Restoration,Night Elf,1771,4792,134,140,49
US,3v3,77950903,Jayspark,Nightslayer,Horde,Shaman,Elemental,Orc,1770,4815,160,137,54
US,3v3,61803762,Shamannx,Nightslayer,Horde,Shaman,Enhancement,Tauren,1769,4837,236,230,51
US,3v3,73016426,Tekrett,Nightslayer,Horde,Paladin,Retribution,Blood Elf,1768,4861,21,12,64
US,3v3,78538108,Xsrøv,Nightslayer,Alliance,Priest,Discipline,Dwarf,1768,4861,77,53,59
US,3v3,78577645,Shivgodx,Nightslayer,Alliance,Rogue,Combat,Human,1767,4879,34,20,63
US,3v3,57873277,Simbaähunter,Nightslayer,Alliance,Hunter,Survival,Dwarf,1763,4969,92,81,53
